date,author,title
2024-07-04 17:57:56+00:00,Yinglong Guo,Artificial Intelligence and Algorithmic Price Collusion in Two-sided Markets
2024-07-04 17:57:56+00:00,Gilad Lerman,Artificial Intelligence and Algorithmic Price Collusion in Two-sided Markets
2024-07-04 12:53:05+00:00,Michael Pichat,Psychology of Artificial Intelligence: Epistemological Markers of the Cognitive Analysis of Neural Networks
2024-07-03 15:05:32+00:00,Marvin Schieseck,A Formal Model for Artificial Intelligence Applications in Automation Systems
2024-07-03 15:05:32+00:00,Philip Topalis,A Formal Model for Artificial Intelligence Applications in Automation Systems
2024-07-03 15:05:32+00:00,Lasse Reinpold,A Formal Model for Artificial Intelligence Applications in Automation Systems
2024-07-03 15:05:32+00:00,Felix Gehlhoff,A Formal Model for Artificial Intelligence Applications in Automation Systems
2024-07-03 15:05:32+00:00,Alexander Fay,A Formal Model for Artificial Intelligence Applications in Automation Systems
2024-07-03 01:03:09+00:00,Randy Davila,Artificial intelligence and machine learning generated conjectures with TxGraffiti
2024-07-02 04:17:56+00:00,Meng Lu,A mathematical framework of intelligence and consciousness based on Riemannian Geometry
2024-06-26 08:33:52+00:00,Stefan Arnold,Documentation Practices of Artificial Intelligence
2024-06-26 08:33:52+00:00,Dilara Yesilbas,Documentation Practices of Artificial Intelligence
2024-06-26 08:33:52+00:00,Rene Gröbner,Documentation Practices of Artificial Intelligence
2024-06-26 08:33:52+00:00,Dominik Riedelbauch,Documentation Practices of Artificial Intelligence
2024-06-26 08:33:52+00:00,Maik Horn,Documentation Practices of Artificial Intelligence
2024-06-26 08:33:52+00:00,Sven Weinzierl,Documentation Practices of Artificial Intelligence
2024-06-24 20:29:29+00:00,Wesley Brewer,"Scalable Artificial Intelligence for Science: Perspectives, Methods and Exemplars"
2024-06-24 20:29:29+00:00,Aditya Kashi,"Scalable Artificial Intelligence for Science: Perspectives, Methods and Exemplars"
2024-06-24 20:29:29+00:00,Sajal Dash,"Scalable Artificial Intelligence for Science: Perspectives, Methods and Exemplars"
2024-06-24 20:29:29+00:00,Aristeidis Tsaris,"Scalable Artificial Intelligence for Science: Perspectives, Methods and Exemplars"
2024-06-24 20:29:29+00:00,Junqi Yin,"Scalable Artificial Intelligence for Science: Perspectives, Methods and Exemplars"
2024-06-24 20:29:29+00:00,Mallikarjun Shankar,"Scalable Artificial Intelligence for Science: Perspectives, Methods and Exemplars"
2024-06-24 20:29:29+00:00,Feiyi Wang,"Scalable Artificial Intelligence for Science: Perspectives, Methods and Exemplars"
2024-06-23 17:31:27+00:00,Akash Wasil,US-China perspectives on extreme AI risks and global governance
2024-06-23 17:31:27+00:00,Tim Durgin,US-China perspectives on extreme AI risks and global governance
2024-06-20 21:27:24+00:00,Daniel S. Katz,Training Next Generation AI Users and Developers at NCSA
2024-06-20 21:27:24+00:00,Volodymyr Kindratenko,Training Next Generation AI Users and Developers at NCSA
2024-06-20 21:27:24+00:00,Olena Kindratenko,Training Next Generation AI Users and Developers at NCSA
2024-06-20 21:27:24+00:00,Priyam Mazumdar,Training Next Generation AI Users and Developers at NCSA
2024-06-18 09:53:37+00:00,Rui Yang,Retrieval-Augmented Generation for Generative Artificial Intelligence in Medicine
2024-06-18 09:53:37+00:00,Yilin Ning,Retrieval-Augmented Generation for Generative Artificial Intelligence in Medicine
2024-06-18 09:53:37+00:00,Emilia Keppo,Retrieval-Augmented Generation for Generative Artificial Intelligence in Medicine
2024-06-18 09:53:37+00:00,Mingxuan Liu,Retrieval-Augmented Generation for Generative Artificial Intelligence in Medicine
2024-06-18 09:53:37+00:00,Chuan Hong,Retrieval-Augmented Generation for Generative Artificial Intelligence in Medicine
2024-06-18 09:53:37+00:00,Danielle S Bitterman,Retrieval-Augmented Generation for Generative Artificial Intelligence in Medicine
2024-06-18 09:53:37+00:00,Jasmine Chiat Ling Ong,Retrieval-Augmented Generation for Generative Artificial Intelligence in Medicine
2024-06-18 09:53:37+00:00,Daniel Shu Wei Ting,Retrieval-Augmented Generation for Generative Artificial Intelligence in Medicine
2024-06-18 09:53:37+00:00,Nan Liu,Retrieval-Augmented Generation for Generative Artificial Intelligence in Medicine
2024-06-18 02:25:33+00:00,Jie Wang,AI-Oracle Machines for Intelligent Computing
2024-06-17 23:30:46+00:00,Hua Wei,Metacognitive AI: Framework and the Case for a Neurosymbolic Approach
2024-06-17 23:30:46+00:00,Paulo Shakarian,Metacognitive AI: Framework and the Case for a Neurosymbolic Approach
2024-06-17 23:30:46+00:00,Christian Lebiere,Metacognitive AI: Framework and the Case for a Neurosymbolic Approach
2024-06-17 23:30:46+00:00,Bruce Draper,Metacognitive AI: Framework and the Case for a Neurosymbolic Approach
2024-06-17 23:30:46+00:00,Nikhil Krishnaswamy,Metacognitive AI: Framework and the Case for a Neurosymbolic Approach
2024-06-17 23:30:46+00:00,Sergei Nirenburg,Metacognitive AI: Framework and the Case for a Neurosymbolic Approach
2024-06-17 07:21:44+00:00,Jeremy Straub,Development of an Adaptive Multi-Domain Artificial Intelligence System Built using Machine Learning and Expert Systems Technologies
2024-06-15 08:34:42+00:00,Gianmarco Mengaldo,Explain the Black Box for the Sake of Science: the Scientific Method in the Era of Generative Artificial Intelligence
2024-06-14 08:26:26+00:00,Alfredo Ibias,From Manifestations to Cognitive Architectures: a Scalable Framework
2024-06-14 08:26:26+00:00,Guillem Ramirez-Miranda,From Manifestations to Cognitive Architectures: a Scalable Framework
2024-06-14 08:26:26+00:00,Enric Guinovart,From Manifestations to Cognitive Architectures: a Scalable Framework
2024-06-14 08:26:26+00:00,Eduard Alarcon,From Manifestations to Cognitive Architectures: a Scalable Framework
2024-06-14 07:45:32+00:00,Eleni Nisioti,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-14 07:45:32+00:00,Claire Glanois,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-14 07:45:32+00:00,Elias Najarro,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-14 07:45:32+00:00,Andrew Dai,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-14 07:45:32+00:00,Elliot Meyerson,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-14 07:45:32+00:00,Joachim Winther Pedersen,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-14 07:45:32+00:00,Laetitia Teodorescu,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-14 07:45:32+00:00,Conor F. Hayes,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-14 07:45:32+00:00,Shyam Sudhakaran,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-14 07:45:32+00:00,Sebastian Risi,From Text to Life: On the Reciprocal Relationship between Artificial Life and Large Language Models
2024-06-13 19:22:04+00:00,Christian Antić,Neural logic programs and neural nets
2024-06-09 22:28:11+00:00,Liane Gabora,Building Artificial Intelligence with Creative Agency and Self-hood
2024-06-09 22:28:11+00:00,Joscha Bach,Building Artificial Intelligence with Creative Agency and Self-hood
2024-06-07 14:21:01+00:00,Scott A. Humr,Expansion of situations theory for exploring shared awareness in human-intelligent autonomous systems
2024-06-07 14:21:01+00:00,Mustafa Canan,Expansion of situations theory for exploring shared awareness in human-intelligent autonomous systems
2024-06-07 14:21:01+00:00,Mustafa Demir,Expansion of situations theory for exploring shared awareness in human-intelligent autonomous systems
2024-06-06 13:44:57+00:00,Yutao Sun,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-06 13:44:57+00:00,Mingshuai Chen,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-06 13:44:57+00:00,Tiancheng Zhao,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-06 13:44:57+00:00,Kangjia Zhao,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-06 13:44:57+00:00,He Li,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-06 13:44:57+00:00,Jintao Chen,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-06 13:44:57+00:00,Liqiang Lu,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-06 13:44:57+00:00,Xinkui Zhao,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-06 13:44:57+00:00,Shuiguang Deng,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-06 13:44:57+00:00,Jianwei Yin,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation
2024-06-04 10:42:01+00:00,Conghui He,OpenDataLab: Empowering General Artificial Intelligence with Open Datasets
2024-06-04 10:42:01+00:00,Wei Li,OpenDataLab: Empowering General Artificial Intelligence with Open Datasets
2024-06-04 10:42:01+00:00,Zhenjiang Jin,OpenDataLab: Empowering General Artificial Intelligence with Open Datasets
2024-06-04 10:42:01+00:00,Chao Xu,OpenDataLab: Empowering General Artificial Intelligence with Open Datasets
2024-06-04 10:42:01+00:00,Bin Wang,OpenDataLab: Empowering General Artificial Intelligence with Open Datasets
2024-06-04 10:42:01+00:00,Dahua Lin,OpenDataLab: Empowering General Artificial Intelligence with Open Datasets
2024-06-03 11:27:23+00:00,Róbert Bjarnason,Using Artificial Intelligence to Accelerate Collective Intelligence: Policy Synth and Smarter Crowdsourcing
2024-06-03 11:27:23+00:00,Dane Gambrell,Using Artificial Intelligence to Accelerate Collective Intelligence: Policy Synth and Smarter Crowdsourcing
2024-06-03 11:27:23+00:00,Joshua Lanthier-Welch,Using Artificial Intelligence to Accelerate Collective Intelligence: Policy Synth and Smarter Crowdsourcing
2024-05-29 20:23:57+00:00,Robert Johansson,Machine Psychology: Integrating Operant Conditioning with the Non-Axiomatic Reasoning System for Advancing Artificial General Intelligence Research
2024-05-29 15:18:13+00:00,Eduard Hogea,The ethical situation of DALL-E 2
2024-05-29 15:18:13+00:00,Josem Rocafortf,The ethical situation of DALL-E 2
2024-05-26 15:30:34+00:00,Oliver Brock,Intelligence as Computation
2024-05-22 09:04:52+00:00,Leon Witt,Blockchain and Artificial Intelligence: Synergies and Conflicts
2024-05-22 09:04:52+00:00,Armando Teles Fortes,Blockchain and Artificial Intelligence: Synergies and Conflicts
2024-05-22 09:04:52+00:00,Kentaroh Toyoda,Blockchain and Artificial Intelligence: Synergies and Conflicts
2024-05-22 09:04:52+00:00,Wojciech Samek,Blockchain and Artificial Intelligence: Synergies and Conflicts
2024-05-22 09:04:52+00:00,Dan Li,Blockchain and Artificial Intelligence: Synergies and Conflicts
2024-05-22 09:02:12+00:00,Christian Antić,Analogical proportions II
2024-05-16 02:10:30+00:00,Rohan Reddy Kalavakonda,Fusion Intelligence: Confluence of Natural and Artificial Intelligence for Enhanced Problem-Solving Efficiency
2024-05-16 02:10:30+00:00,Junjun Huan,Fusion Intelligence: Confluence of Natural and Artificial Intelligence for Enhanced Problem-Solving Efficiency
2024-05-16 02:10:30+00:00,Peyman Dehghanzadeh,Fusion Intelligence: Confluence of Natural and Artificial Intelligence for Enhanced Problem-Solving Efficiency
2024-05-16 02:10:30+00:00,Archit Jaiswal,Fusion Intelligence: Confluence of Natural and Artificial Intelligence for Enhanced Problem-Solving Efficiency
2024-05-16 02:10:30+00:00,Soumyajit Mandal,Fusion Intelligence: Confluence of Natural and Artificial Intelligence for Enhanced Problem-Solving Efficiency
2024-05-16 02:10:30+00:00,Swarup Bhunia,Fusion Intelligence: Confluence of Natural and Artificial Intelligence for Enhanced Problem-Solving Efficiency
2024-05-05 11:01:31+00:00,Anna Romanova,Elements Of Legislation For Artificial Intelligence Systems
2024-04-30 19:46:23+00:00,Eric Gilbert,HCC Is All You Need: Alignment-The Sensible Kind Anyway-Is Just Human-Centered Computing
2024-04-25 21:27:39+00:00,Qi Shi,Agentive Permissions in Multiagent Systems
2024-04-25 15:58:09+00:00,Andres Campero,Report on Candidate Computational Indicators for Conscious Valenced Experience
2024-04-25 05:13:38+00:00,Minglu Zhao,From Cognition to Computation: A Comparative Review of Human Attention and Transformer Architectures
2024-04-25 05:13:38+00:00,Dehong Xu,From Cognition to Computation: A Comparative Review of Human Attention and Transformer Architectures
2024-04-25 05:13:38+00:00,Tao Gao,From Cognition to Computation: A Comparative Review of Human Attention and Transformer Architectures
2024-04-25 04:44:09+00:00,Xiaomin Yu,"Fake Artificial Intelligence Generated Contents (FAIGC): A Survey of Theories, Detection Methods, and Opportunities"
2024-04-25 04:44:09+00:00,Yezhaohui Wang,"Fake Artificial Intelligence Generated Contents (FAIGC): A Survey of Theories, Detection Methods, and Opportunities"
2024-04-25 04:44:09+00:00,Yanfang Chen,"Fake Artificial Intelligence Generated Contents (FAIGC): A Survey of Theories, Detection Methods, and Opportunities"
2024-04-25 04:44:09+00:00,Zhen Tao,"Fake Artificial Intelligence Generated Contents (FAIGC): A Survey of Theories, Detection Methods, and Opportunities"
2024-04-25 04:44:09+00:00,Dinghao Xi,"Fake Artificial Intelligence Generated Contents (FAIGC): A Survey of Theories, Detection Methods, and Opportunities"
2024-04-25 04:44:09+00:00,Shichao Song,"Fake Artificial Intelligence Generated Contents (FAIGC): A Survey of Theories, Detection Methods, and Opportunities"
2024-04-25 04:44:09+00:00,Simin Niu,"Fake Artificial Intelligence Generated Contents (FAIGC): A Survey of Theories, Detection Methods, and Opportunities"
2024-04-25 04:44:09+00:00,Zhiyu Li,"Fake Artificial Intelligence Generated Contents (FAIGC): A Survey of Theories, Detection Methods, and Opportunities"
2024-04-24 03:51:26+00:00,Peyman Khezr,Artificial Intelligence for Multi-Unit Auction design
2024-04-24 03:51:26+00:00,Kendall Taylor,Artificial Intelligence for Multi-Unit Auction design
2024-04-17 19:55:58+00:00,Jordan Milbrath,Implementation and Evaluation of a Gradient Descent-Trained Defensible Blackboard Architecture System
2024-04-17 19:55:58+00:00,Jonathan Rivard,Implementation and Evaluation of a Gradient Descent-Trained Defensible Blackboard Architecture System
2024-04-17 19:55:58+00:00,Jeremy Straub,Implementation and Evaluation of a Gradient Descent-Trained Defensible Blackboard Architecture System
