source,target
washingtonexaminer.com,"Hantavirus outbreak on a cruise ship causing three deaths, but no immediate cause for panic"
2026-05-04,"Hantavirus outbreak on a cruise ship causing three deaths, but no immediate cause for panic"
cruise ship,"Hantavirus outbreak on a cruise ship causing three deaths, but no immediate cause for panic"
Hantavirus,"Hantavirus outbreak on a cruise ship causing three deaths, but no immediate cause for panic"
ie.headtopics.com,A hantavirus outbreak on a cruise ship has resulted in three deaths.
2026-05-04,A hantavirus outbreak on a cruise ship has resulted in three deaths.
headtopics.com,A hantavirus outbreak on a cruise ship has resulted in three deaths.
marca.com,Symptoms of hantavirus infection have led to the death of three people on a cruise heading to the Canary Islands.
2026-05-04,Symptoms of hantavirus infection have led to the death of three people on a cruise heading to the Canary Islands.
three people,Symptoms of hantavirus infection have led to the death of three people on a cruise heading to the Canary Islands.
cruise,Symptoms of hantavirus infection have led to the death of three people on a cruise heading to the Canary Islands.
hantavirus,Symptoms of hantavirus infection have led to the death of three people on a cruise heading to the Canary Islands.
Canary Islands,Symptoms of hantavirus infection have led to the death of three people on a cruise heading to the Canary Islands.
Europe,Symptoms of hantavirus infection have led to the death of three people on a cruise heading to the Canary Islands.
Spain,Symptoms of hantavirus infection have led to the death of three people on a cruise heading to the Canary Islands.
dailystar.co.uk,The article discusses what hantavirus is and its lethality related to rats.
2026-05-04,The article discusses what hantavirus is and its lethality related to rats.
rats,The article discusses what hantavirus is and its lethality related to rats.
hantavirus,The article discusses what hantavirus is and its lethality related to rats.
au.headtopics.com,A hantavirus outbreak on a cruise ship is associated with tourist deaths.
2026-05-04,A hantavirus outbreak on a cruise ship is associated with tourist deaths.
tourists,A hantavirus outbreak on a cruise ship is associated with tourist deaths.
cruise ship,A hantavirus outbreak on a cruise ship is associated with tourist deaths.
hantavirus,A hantavirus outbreak on a cruise ship is associated with tourist deaths.
headtopics.com,A hantavirus outbreak on a cruise ship is associated with tourist deaths.
es.headtopics.com,"Information about hantavirus, its symptoms, and transmission."
2026-05-04,"Information about hantavirus, its symptoms, and transmission."
headtopics.com,"Information about hantavirus, its symptoms, and transmission."
yahoo.com/news,A hantavirus outbreak has resulted in 3 deaths.
2026-05-04,A hantavirus outbreak has resulted in 3 deaths.
dailymail.co.uk,"Hantavirus infection linked to cruise passengers, causing three deaths and one Briton in critical condition."
2026-05-04,"Hantavirus infection linked to cruise passengers, causing three deaths and one Briton in critical condition."
cruise passengers,"Hantavirus infection linked to cruise passengers, causing three deaths and one Briton in critical condition."
Briton,"Hantavirus infection linked to cruise passengers, causing three deaths and one Briton in critical condition."
Hantavirus,"Hantavirus infection linked to cruise passengers, causing three deaths and one Briton in critical condition."
Europe,"Hantavirus infection linked to cruise passengers, causing three deaths and one Briton in critical condition."
United Kingdom,"Hantavirus infection linked to cruise passengers, causing three deaths and one Briton in critical condition."
marca.com,Article discussing hantavirus infections that have caused three deaths on a cruise ship
2026-05-04,Article discussing hantavirus infections that have caused three deaths on a cruise ship
cruise ship,Article discussing hantavirus infections that have caused three deaths on a cruise ship
hantavirus,Article discussing hantavirus infections that have caused three deaths on a cruise ship
6abc.com,Suspected hantavirus outbreak on a cruise ship results in three deaths
2026-05-04,Suspected hantavirus outbreak on a cruise ship results in three deaths
cruise ship,Suspected hantavirus outbreak on a cruise ship results in three deaths
lemonde.fr,"Information on hantavirus: origin, transmission, and symptoms."
2026-05-04,"Information on hantavirus: origin, transmission, and symptoms."
elpais.com,Cabo Verde is not allowing two symptomatic passengers to disembark from a cruise where three people have died from hantavirus.
2026-05-04,Cabo Verde is not allowing two symptomatic passengers to disembark from a cruise where three people have died from hantavirus.
passengers,Cabo Verde is not allowing two symptomatic passengers to disembark from a cruise where three people have died from hantavirus.
cruise,Cabo Verde is not allowing two symptomatic passengers to disembark from a cruise where three people have died from hantavirus.
hantavirus,Cabo Verde is not allowing two symptomatic passengers to disembark from a cruise where three people have died from hantavirus.
Cabo Verde,Cabo Verde is not allowing two symptomatic passengers to disembark from a cruise where three people have died from hantavirus.
Africa,Cabo Verde is not allowing two symptomatic passengers to disembark from a cruise where three people have died from hantavirus.
it.headtopics.com,Hantavirus transmitted by rodents: awareness is needed
2026-05-04,Hantavirus transmitted by rodents: awareness is needed
rodents,Hantavirus transmitted by rodents: awareness is needed
Hantavirus,Hantavirus transmitted by rodents: awareness is needed
headtopics.com,Hantavirus transmitted by rodents: awareness is needed
nl.headtopics.com,Tragic couple dies from hantavirus during cruise
2026-05-04,Tragic couple dies from hantavirus during cruise
couple,Tragic couple dies from hantavirus during cruise
headtopics.com,Tragic couple dies from hantavirus during cruise
us.headtopics.com,Suspected outbreak of rare hantavirus reported on a cruise
2026-05-04,Suspected outbreak of rare hantavirus reported on a cruise
cruise,Suspected outbreak of rare hantavirus reported on a cruise
hantavirus,Suspected outbreak of rare hantavirus reported on a cruise
headtopics.com,Suspected outbreak of rare hantavirus reported on a cruise
the-express.com,Concerns about hantavirus outbreak from a cruise ship
2026-05-04,Concerns about hantavirus outbreak from a cruise ship
cruise ship,Concerns about hantavirus outbreak from a cruise ship
hantavirus,Concerns about hantavirus outbreak from a cruise ship
abc7ny.com,A suspected outbreak of a rare hantavirus on a cruise ship in the Atlantic Ocean has resulted in 3 fatalities.
2026-05-04,A suspected outbreak of a rare hantavirus on a cruise ship in the Atlantic Ocean has resulted in 3 fatalities.
cruise ship,A suspected outbreak of a rare hantavirus on a cruise ship in the Atlantic Ocean has resulted in 3 fatalities.
Atlantic Ocean,A suspected outbreak of a rare hantavirus on a cruise ship in the Atlantic Ocean has resulted in 3 fatalities.
North America,A suspected outbreak of a rare hantavirus on a cruise ship in the Atlantic Ocean has resulted in 3 fatalities.
euractiv.com,A hantavirus outbreak on a cruise ship has led to a Dutch emergency operation.
2026-05-04,A hantavirus outbreak on a cruise ship has led to a Dutch emergency operation.
cruise ship,A hantavirus outbreak on a cruise ship has led to a Dutch emergency operation.
hantavirus,A hantavirus outbreak on a cruise ship has led to a Dutch emergency operation.
Dutch emergency operation,A hantavirus outbreak on a cruise ship has led to a Dutch emergency operation.
Europe,A hantavirus outbreak on a cruise ship has led to a Dutch emergency operation.
Netherlands,A hantavirus outbreak on a cruise ship has led to a Dutch emergency operation.
euractiv.com/section/aggregator,A hantavirus outbreak on a cruise ship has led to a Dutch emergency operation.
apnews.com,A hantavirus outbreak has been reported on a cruise ship traveling to Cape Verde.
2026-05-04,A hantavirus outbreak has been reported on a cruise ship traveling to Cape Verde.
cruise ship,A hantavirus outbreak has been reported on a cruise ship traveling to Cape Verde.
Cape Verde,A hantavirus outbreak has been reported on a cruise ship traveling to Cape Verde.
hantavirus,A hantavirus outbreak has been reported on a cruise ship traveling to Cape Verde.
Africa,A hantavirus outbreak has been reported on a cruise ship traveling to Cape Verde.
elpais.com,Information on hantavirus and its transmission relating to a quarantined cruise ship in Cape Verde.
2026-05-04,Information on hantavirus and its transmission relating to a quarantined cruise ship in Cape Verde.
cruise ship,Information on hantavirus and its transmission relating to a quarantined cruise ship in Cape Verde.
Cape Verde,Information on hantavirus and its transmission relating to a quarantined cruise ship in Cape Verde.
hantavirus,Information on hantavirus and its transmission relating to a quarantined cruise ship in Cape Verde.
Africa,Information on hantavirus and its transmission relating to a quarantined cruise ship in Cape Verde.
abcnews.com,A cruise ship is in limbo due to a suspected outbreak of a rare hantavirus.
2026-05-04,A cruise ship is in limbo due to a suspected outbreak of a rare hantavirus.
cruise ship,A cruise ship is in limbo due to a suspected outbreak of a rare hantavirus.
hantavirus,A cruise ship is in limbo due to a suspected outbreak of a rare hantavirus.
abcnews.go.com,A cruise ship is in limbo due to a suspected outbreak of a rare hantavirus.
abc7.com,Information about hantavirus illness linked to suspected cruise ship outbreak
2026-05-04,Information about hantavirus illness linked to suspected cruise ship outbreak
cruise ship,Information about hantavirus illness linked to suspected cruise ship outbreak
hantavirus,Information about hantavirus illness linked to suspected cruise ship outbreak
abc7chicago.com,Information about a suspected hantavirus outbreak associated with a cruise ship.
2026-05-04,Information about a suspected hantavirus outbreak associated with a cruise ship.
cruise ship,Information about a suspected hantavirus outbreak associated with a cruise ship.
hantavirus,Information about a suspected hantavirus outbreak associated with a cruise ship.
cbsnews.com,"A suspected hantavirus outbreak on a cruise ship has resulted in 3 deaths, according to health officials."
2026-05-04,"A suspected hantavirus outbreak on a cruise ship has resulted in 3 deaths, according to health officials."
cruise ship,"A suspected hantavirus outbreak on a cruise ship has resulted in 3 deaths, according to health officials."
health officials,"A suspected hantavirus outbreak on a cruise ship has resulted in 3 deaths, according to health officials."
hantavirus outbreak,"A suspected hantavirus outbreak on a cruise ship has resulted in 3 deaths, according to health officials."
abc7news.com,A hantavirus illness is suspected in an outbreak on a cruise ship.
2026-05-04,A hantavirus illness is suspected in an outbreak on a cruise ship.
cruise ship,A hantavirus illness is suspected in an outbreak on a cruise ship.
